"binxs","binys","binfreq","BinSize","BinningType"
84.5,64.5,11,"1 X 1 Unit","Random"
84.5,65.5,9,"1 X 1 Unit","Random"
84.5,66.5,9,"1 X 1 Unit","Random"
84.5,67.5,11,"1 X 1 Unit","Random"
84.5,68.5,8,"1 X 1 Unit","Random"
84.5,69.5,12,"1 X 1 Unit","Random"
84.5,70.5,9,"1 X 1 Unit","Random"
84.5,71.5,15,"1 X 1 Unit","Random"
84.5,72.5,13,"1 X 1 Unit","Random"
84.5,73.5,11,"1 X 1 Unit","Random"
84.5,74.5,10,"1 X 1 Unit","Random"
84.5,75.5,16,"1 X 1 Unit","Random"
84.5,76.5,13,"1 X 1 Unit","Random"
84.5,77.5,3,"1 X 1 Unit","Random"
84.5,78.5,10,"1 X 1 Unit","Random"
84.5,79.5,3,"1 X 1 Unit","Random"
84.5,80.5,11,"1 X 1 Unit","Random"
84.5,81.5,15,"1 X 1 Unit","Random"
84.5,82.5,11,"1 X 1 Unit","Random"
84.5,83.5,8,"1 X 1 Unit","Random"
84.5,84.5,14,"1 X 1 Unit","Random"
84.5,85.5,11,"1 X 1 Unit","Random"
84.5,86.5,8,"1 X 1 Unit","Random"
84.5,87.5,7,"1 X 1 Unit","Random"
84.5,88.5,12,"1 X 1 Unit","Random"
84.5,89.5,5,"1 X 1 Unit","Random"
84.5,90.5,12,"1 X 1 Unit","Random"
84.5,91.5,9,"1 X 1 Unit","Random"
84.5,92.5,13,"1 X 1 Unit","Random"
84.5,93.5,15,"1 X 1 Unit","Random"
84.5,94.5,7,"1 X 1 Unit","Random"
84.5,95.5,8,"1 X 1 Unit","Random"
84.5,96.5,10,"1 X 1 Unit","Random"
84.5,97.5,9,"1 X 1 Unit","Random"
84.5,98.5,12,"1 X 1 Unit","Random"
84.5,99.5,4,"1 X 1 Unit","Random"
85.5,0.5,9,"1 X 1 Unit","Random"
85.5,1.5,7,"1 X 1 Unit","Random"
85.5,2.5,9,"1 X 1 Unit","Random"
85.5,3.5,8,"1 X 1 Unit","Random"
85.5,4.5,6,"1 X 1 Unit","Random"
85.5,5.5,10,"1 X 1 Unit","Random"
85.5,6.5,13,"1 X 1 Unit","Random"
85.5,7.5,9,"1 X 1 Unit","Random"
85.5,8.5,15,"1 X 1 Unit","Random"
85.5,9.5,6,"1 X 1 Unit","Random"
85.5,10.5,10,"1 X 1 Unit","Random"
85.5,11.5,14,"1 X 1 Unit","Random"
85.5,12.5,15,"1 X 1 Unit","Random"
85.5,13.5,10,"1 X 1 Unit","Random"
85.5,14.5,17,"1 X 1 Unit","Random"
85.5,15.5,10,"1 X 1 Unit","Random"
85.5,16.5,10,"1 X 1 Unit","Random"
85.5,17.5,11,"1 X 1 Unit","Random"
85.5,18.5,12,"1 X 1 Unit","Random"
85.5,19.5,5,"1 X 1 Unit","Random"
85.5,20.5,8,"1 X 1 Unit","Random"
85.5,21.5,5,"1 X 1 Unit","Random"
85.5,22.5,5,"1 X 1 Unit","Random"
85.5,23.5,9,"1 X 1 Unit","Random"
85.5,24.5,6,"1 X 1 Unit","Random"
85.5,25.5,12,"1 X 1 Unit","Random"
85.5,26.5,12,"1 X 1 Unit","Random"
85.5,27.5,9,"1 X 1 Unit","Random"
85.5,28.5,9,"1 X 1 Unit","Random"
85.5,29.5,10,"1 X 1 Unit","Random"
85.5,30.5,13,"1 X 1 Unit","Random"
85.5,31.5,14,"1 X 1 Unit","Random"
85.5,32.5,8,"1 X 1 Unit","Random"
85.5,33.5,14,"1 X 1 Unit","Random"
85.5,34.5,9,"1 X 1 Unit","Random"
85.5,35.5,12,"1 X 1 Unit","Random"
85.5,36.5,9,"1 X 1 Unit","Random"
85.5,37.5,17,"1 X 1 Unit","Random"
85.5,38.5,5,"1 X 1 Unit","Random"
85.5,39.5,8,"1 X 1 Unit","Random"
85.5,40.5,8,"1 X 1 Unit","Random"
85.5,41.5,13,"1 X 1 Unit","Random"
85.5,42.5,10,"1 X 1 Unit","Random"
85.5,43.5,9,"1 X 1 Unit","Random"
85.5,44.5,9,"1 X 1 Unit","Random"
85.5,45.5,6,"1 X 1 Unit","Random"
85.5,46.5,4,"1 X 1 Unit","Random"
85.5,47.5,8,"1 X 1 Unit","Random"
85.5,48.5,12,"1 X 1 Unit","Random"
85.5,49.5,12,"1 X 1 Unit","Random"
85.5,50.5,13,"1 X 1 Unit","Random"
85.5,51.5,12,"1 X 1 Unit","Random"
85.5,52.5,3,"1 X 1 Unit","Random"
85.5,53.5,8,"1 X 1 Unit","Random"
85.5,54.5,6,"1 X 1 Unit","Random"
85.5,55.5,9,"1 X 1 Unit","Random"
85.5,56.5,10,"1 X 1 Unit","Random"
85.5,57.5,18,"1 X 1 Unit","Random"
85.5,58.5,12,"1 X 1 Unit","Random"
85.5,59.5,12,"1 X 1 Unit","Random"
85.5,60.5,15,"1 X 1 Unit","Random"
85.5,61.5,9,"1 X 1 Unit","Random"
85.5,62.5,7,"1 X 1 Unit","Random"
85.5,63.5,15,"1 X 1 Unit","Random"
85.5,64.5,10,"1 X 1 Unit","Random"
85.5,65.5,14,"1 X 1 Unit","Random"
85.5,66.5,12,"1 X 1 Unit","Random"
85.5,67.5,8,"1 X 1 Unit","Random"
85.5,68.5,10,"1 X 1 Unit","Random"
85.5,69.5,11,"1 X 1 Unit","Random"
85.5,70.5,4,"1 X 1 Unit","Random"
85.5,71.5,9,"1 X 1 Unit","Random"
85.5,72.5,7,"1 X 1 Unit","Random"
85.5,73.5,9,"1 X 1 Unit","Random"
85.5,74.5,8,"1 X 1 Unit","Random"
85.5,75.5,8,"1 X 1 Unit","Random"
85.5,76.5,17,"1 X 1 Unit","Random"
85.5,77.5,16,"1 X 1 Unit","Random"
85.5,78.5,12,"1 X 1 Unit","Random"
85.5,79.5,4,"1 X 1 Unit","Random"
85.5,80.5,10,"1 X 1 Unit","Random"
85.5,81.5,7,"1 X 1 Unit","Random"
85.5,82.5,11,"1 X 1 Unit","Random"
85.5,83.5,7,"1 X 1 Unit","Random"
85.5,84.5,10,"1 X 1 Unit","Random"
85.5,85.5,7,"1 X 1 Unit","Random"
85.5,86.5,16,"1 X 1 Unit","Random"
85.5,87.5,14,"1 X 1 Unit","Random"
85.5,88.5,9,"1 X 1 Unit","Random"
85.5,89.5,13,"1 X 1 Unit","Random"
85.5,90.5,10,"1 X 1 Unit","Random"
85.5,91.5,11,"1 X 1 Unit","Random"
85.5,92.5,5,"1 X 1 Unit","Random"
85.5,93.5,12,"1 X 1 Unit","Random"
85.5,94.5,12,"1 X 1 Unit","Random"
85.5,95.5,10,"1 X 1 Unit","Random"
85.5,96.5,12,"1 X 1 Unit","Random"
85.5,97.5,15,"1 X 1 Unit","Random"
85.5,98.5,14,"1 X 1 Unit","Random"
85.5,99.5,10,"1 X 1 Unit","Random"
86.5,0.5,7,"1 X 1 Unit","Random"
86.5,1.5,12,"1 X 1 Unit","Random"
86.5,2.5,7,"1 X 1 Unit","Random"
86.5,3.5,5,"1 X 1 Unit","Random"
86.5,4.5,8,"1 X 1 Unit","Random"
86.5,5.5,7,"1 X 1 Unit","Random"
86.5,6.5,11,"1 X 1 Unit","Random"
86.5,7.5,10,"1 X 1 Unit","Random"
86.5,8.5,12,"1 X 1 Unit","Random"
86.5,9.5,3,"1 X 1 Unit","Random"
86.5,10.5,14,"1 X 1 Unit","Random"
86.5,11.5,6,"1 X 1 Unit","Random"
86.5,12.5,11,"1 X 1 Unit","Random"
86.5,13.5,15,"1 X 1 Unit","Random"
86.5,14.5,7,"1 X 1 Unit","Random"
86.5,15.5,10,"1 X 1 Unit","Random"
86.5,16.5,10,"1 X 1 Unit","Random"
86.5,17.5,10,"1 X 1 Unit","Random"
86.5,18.5,11,"1 X 1 Unit","Random"
86.5,19.5,6,"1 X 1 Unit","Random"
86.5,20.5,3,"1 X 1 Unit","Random"
86.5,21.5,12,"1 X 1 Unit","Random"
86.5,22.5,9,"1 X 1 Unit","Random"
86.5,23.5,10,"1 X 1 Unit","Random"
86.5,24.5,10,"1 X 1 Unit","Random"
86.5,25.5,13,"1 X 1 Unit","Random"
86.5,26.5,11,"1 X 1 Unit","Random"
86.5,27.5,13,"1 X 1 Unit","Random"
86.5,28.5,11,"1 X 1 Unit","Random"
86.5,29.5,9,"1 X 1 Unit","Random"
86.5,30.5,8,"1 X 1 Unit","Random"
86.5,31.5,14,"1 X 1 Unit","Random"
86.5,32.5,7,"1 X 1 Unit","Random"
86.5,33.5,8,"1 X 1 Unit","Random"
86.5,34.5,12,"1 X 1 Unit","Random"
86.5,35.5,12,"1 X 1 Unit","Random"
86.5,36.5,8,"1 X 1 Unit","Random"
86.5,37.5,9,"1 X 1 Unit","Random"
86.5,38.5,17,"1 X 1 Unit","Random"
86.5,39.5,8,"1 X 1 Unit","Random"
86.5,40.5,8,"1 X 1 Unit","Random"
86.5,41.5,8,"1 X 1 Unit","Random"
86.5,42.5,9,"1 X 1 Unit","Random"
86.5,43.5,8,"1 X 1 Unit","Random"
86.5,44.5,13,"1 X 1 Unit","Random"
86.5,45.5,11,"1 X 1 Unit","Random"
86.5,46.5,8,"1 X 1 Unit","Random"
86.5,47.5,7,"1 X 1 Unit","Random"
86.5,48.5,9,"1 X 1 Unit","Random"
86.5,49.5,6,"1 X 1 Unit","Random"
86.5,50.5,6,"1 X 1 Unit","Random"
86.5,51.5,12,"1 X 1 Unit","Random"
86.5,52.5,13,"1 X 1 Unit","Random"
86.5,53.5,11,"1 X 1 Unit","Random"
86.5,54.5,13,"1 X 1 Unit","Random"
86.5,55.5,7,"1 X 1 Unit","Random"
86.5,56.5,10,"1 X 1 Unit","Random"
86.5,57.5,14,"1 X 1 Unit","Random"
86.5,58.5,10,"1 X 1 Unit","Random"
86.5,59.5,12,"1 X 1 Unit","Random"
86.5,60.5,8,"1 X 1 Unit","Random"
86.5,61.5,10,"1 X 1 Unit","Random"
86.5,62.5,10,"1 X 1 Unit","Random"
86.5,63.5,9,"1 X 1 Unit","Random"
86.5,64.5,7,"1 X 1 Unit","Random"
86.5,65.5,11,"1 X 1 Unit","Random"
86.5,66.5,8,"1 X 1 Unit","Random"
86.5,67.5,10,"1 X 1 Unit","Random"
86.5,68.5,10,"1 X 1 Unit","Random"
86.5,69.5,7,"1 X 1 Unit","Random"
86.5,70.5,12,"1 X 1 Unit","Random"
86.5,71.5,10,"1 X 1 Unit","Random"
86.5,72.5,13,"1 X 1 Unit","Random"
86.5,73.5,3,"1 X 1 Unit","Random"
86.5,74.5,13,"1 X 1 Unit","Random"
86.5,75.5,10,"1 X 1 Unit","Random"
86.5,76.5,7,"1 X 1 Unit","Random"
86.5,77.5,11,"1 X 1 Unit","Random"
86.5,78.5,9,"1 X 1 Unit","Random"
86.5,79.5,8,"1 X 1 Unit","Random"
86.5,80.5,13,"1 X 1 Unit","Random"
86.5,81.5,10,"1 X 1 Unit","Random"
86.5,82.5,10,"1 X 1 Unit","Random"
86.5,83.5,11,"1 X 1 Unit","Random"
86.5,84.5,9,"1 X 1 Unit","Random"
86.5,85.5,7,"1 X 1 Unit","Random"
86.5,86.5,8,"1 X 1 Unit","Random"
86.5,87.5,7,"1 X 1 Unit","Random"
86.5,88.5,4,"1 X 1 Unit","Random"
86.5,89.5,17,"1 X 1 Unit","Random"
86.5,90.5,8,"1 X 1 Unit","Random"
86.5,91.5,10,"1 X 1 Unit","Random"
86.5,92.5,11,"1 X 1 Unit","Random"
86.5,93.5,9,"1 X 1 Unit","Random"
86.5,94.5,11,"1 X 1 Unit","Random"
86.5,95.5,10,"1 X 1 Unit","Random"
86.5,96.5,7,"1 X 1 Unit","Random"
86.5,97.5,12,"1 X 1 Unit","Random"
86.5,98.5,7,"1 X 1 Unit","Random"
86.5,99.5,14,"1 X 1 Unit","Random"
87.5,0.5,8,"1 X 1 Unit","Random"
87.5,1.5,13,"1 X 1 Unit","Random"
87.5,2.5,14,"1 X 1 Unit","Random"
87.5,3.5,13,"1 X 1 Unit","Random"
87.5,4.5,12,"1 X 1 Unit","Random"
87.5,5.5,11,"1 X 1 Unit","Random"
87.5,6.5,7,"1 X 1 Unit","Random"
87.5,7.5,12,"1 X 1 Unit","Random"
87.5,8.5,9,"1 X 1 Unit","Random"
87.5,9.5,13,"1 X 1 Unit","Random"
87.5,10.5,11,"1 X 1 Unit","Random"
87.5,11.5,4,"1 X 1 Unit","Random"
87.5,12.5,13,"1 X 1 Unit","Random"
87.5,13.5,11,"1 X 1 Unit","Random"
87.5,14.5,10,"1 X 1 Unit","Random"
87.5,15.5,9,"1 X 1 Unit","Random"
87.5,16.5,8,"1 X 1 Unit","Random"
87.5,17.5,11,"1 X 1 Unit","Random"
87.5,18.5,10,"1 X 1 Unit","Random"
87.5,19.5,8,"1 X 1 Unit","Random"
87.5,20.5,9,"1 X 1 Unit","Random"
87.5,21.5,11,"1 X 1 Unit","Random"
87.5,22.5,8,"1 X 1 Unit","Random"
87.5,23.5,6,"1 X 1 Unit","Random"
87.5,24.5,13,"1 X 1 Unit","Random"
87.5,25.5,17,"1 X 1 Unit","Random"
87.5,26.5,12,"1 X 1 Unit","Random"
87.5,27.5,10,"1 X 1 Unit","Random"
87.5,28.5,12,"1 X 1 Unit","Random"
87.5,29.5,9,"1 X 1 Unit","Random"
87.5,30.5,6,"1 X 1 Unit","Random"
87.5,31.5,6,"1 X 1 Unit","Random"
87.5,32.5,6,"1 X 1 Unit","Random"
87.5,33.5,13,"1 X 1 Unit","Random"
87.5,34.5,10,"1 X 1 Unit","Random"
87.5,35.5,11,"1 X 1 Unit","Random"
87.5,36.5,8,"1 X 1 Unit","Random"
87.5,37.5,9,"1 X 1 Unit","Random"
87.5,38.5,10,"1 X 1 Unit","Random"
87.5,39.5,13,"1 X 1 Unit","Random"
87.5,40.5,15,"1 X 1 Unit","Random"
87.5,41.5,10,"1 X 1 Unit","Random"
87.5,42.5,9,"1 X 1 Unit","Random"
87.5,43.5,13,"1 X 1 Unit","Random"
87.5,44.5,13,"1 X 1 Unit","Random"
87.5,45.5,14,"1 X 1 Unit","Random"
87.5,46.5,10,"1 X 1 Unit","Random"
87.5,47.5,10,"1 X 1 Unit","Random"
87.5,48.5,6,"1 X 1 Unit","Random"
87.5,49.5,11,"1 X 1 Unit","Random"
87.5,50.5,12,"1 X 1 Unit","Random"
87.5,51.5,11,"1 X 1 Unit","Random"
87.5,52.5,8,"1 X 1 Unit","Random"
87.5,53.5,13,"1 X 1 Unit","Random"
87.5,54.5,10,"1 X 1 Unit","Random"
87.5,55.5,13,"1 X 1 Unit","Random"
87.5,56.5,16,"1 X 1 Unit","Random"
87.5,57.5,7,"1 X 1 Unit","Random"
87.5,58.5,17,"1 X 1 Unit","Random"
87.5,59.5,11,"1 X 1 Unit","Random"
87.5,60.5,7,"1 X 1 Unit","Random"
87.5,61.5,4,"1 X 1 Unit","Random"
87.5,62.5,10,"1 X 1 Unit","Random"
87.5,63.5,12,"1 X 1 Unit","Random"
87.5,64.5,11,"1 X 1 Unit","Random"
87.5,65.5,10,"1 X 1 Unit","Random"
87.5,66.5,10,"1 X 1 Unit","Random"
87.5,67.5,12,"1 X 1 Unit","Random"
87.5,68.5,8,"1 X 1 Unit","Random"
87.5,69.5,15,"1 X 1 Unit","Random"
87.5,70.5,6,"1 X 1 Unit","Random"
87.5,71.5,10,"1 X 1 Unit","Random"
87.5,72.5,8,"1 X 1 Unit","Random"
87.5,73.5,10,"1 X 1 Unit","Random"
87.5,74.5,7,"1 X 1 Unit","Random"
87.5,75.5,11,"1 X 1 Unit","Random"
87.5,76.5,11,"1 X 1 Unit","Random"
87.5,77.5,14,"1 X 1 Unit","Random"
87.5,78.5,12,"1 X 1 Unit","Random"
87.5,79.5,7,"1 X 1 Unit","Random"
87.5,80.5,6,"1 X 1 Unit","Random"
87.5,81.5,11,"1 X 1 Unit","Random"
87.5,82.5,8,"1 X 1 Unit","Random"
87.5,83.5,11,"1 X 1 Unit","Random"
87.5,84.5,6,"1 X 1 Unit","Random"
87.5,85.5,11,"1 X 1 Unit","Random"
87.5,86.5,13,"1 X 1 Unit","Random"
87.5,87.5,12,"1 X 1 Unit","Random"
87.5,88.5,8,"1 X 1 Unit","Random"
87.5,89.5,10,"1 X 1 Unit","Random"
87.5,90.5,6,"1 X 1 Unit","Random"
87.5,91.5,17,"1 X 1 Unit","Random"
87.5,92.5,12,"1 X 1 Unit","Random"
87.5,93.5,6,"1 X 1 Unit","Random"
87.5,94.5,8,"1 X 1 Unit","Random"
87.5,95.5,13,"1 X 1 Unit","Random"
87.5,96.5,12,"1 X 1 Unit","Random"
87.5,97.5,4,"1 X 1 Unit","Random"
87.5,98.5,11,"1 X 1 Unit","Random"
87.5,99.5,5,"1 X 1 Unit","Random"
88.5,0.5,9,"1 X 1 Unit","Random"
88.5,1.5,13,"1 X 1 Unit","Random"
88.5,2.5,10,"1 X 1 Unit","Random"
88.5,3.5,9,"1 X 1 Unit","Random"
88.5,4.5,4,"1 X 1 Unit","Random"
88.5,5.5,14,"1 X 1 Unit","Random"
88.5,6.5,17,"1 X 1 Unit","Random"
88.5,7.5,9,"1 X 1 Unit","Random"
88.5,8.5,8,"1 X 1 Unit","Random"
88.5,9.5,5,"1 X 1 Unit","Random"
88.5,10.5,4,"1 X 1 Unit","Random"
88.5,11.5,9,"1 X 1 Unit","Random"
88.5,12.5,12,"1 X 1 Unit","Random"
88.5,13.5,5,"1 X 1 Unit","Random"
88.5,14.5,9,"1 X 1 Unit","Random"
88.5,15.5,19,"1 X 1 Unit","Random"
88.5,16.5,13,"1 X 1 Unit","Random"
88.5,17.5,13,"1 X 1 Unit","Random"
88.5,18.5,10,"1 X 1 Unit","Random"
88.5,19.5,11,"1 X 1 Unit","Random"
88.5,20.5,10,"1 X 1 Unit","Random"
88.5,21.5,12,"1 X 1 Unit","Random"
88.5,22.5,19,"1 X 1 Unit","Random"
88.5,23.5,7,"1 X 1 Unit","Random"
88.5,24.5,8,"1 X 1 Unit","Random"
88.5,25.5,4,"1 X 1 Unit","Random"
88.5,26.5,8,"1 X 1 Unit","Random"
88.5,27.5,7,"1 X 1 Unit","Random"
88.5,28.5,11,"1 X 1 Unit","Random"
88.5,29.5,6,"1 X 1 Unit","Random"
88.5,30.5,12,"1 X 1 Unit","Random"
88.5,31.5,9,"1 X 1 Unit","Random"
88.5,32.5,4,"1 X 1 Unit","Random"
88.5,33.5,14,"1 X 1 Unit","Random"
88.5,34.5,12,"1 X 1 Unit","Random"
88.5,35.5,11,"1 X 1 Unit","Random"
88.5,36.5,13,"1 X 1 Unit","Random"
88.5,37.5,3,"1 X 1 Unit","Random"
88.5,38.5,6,"1 X 1 Unit","Random"
88.5,39.5,9,"1 X 1 Unit","Random"
88.5,40.5,6,"1 X 1 Unit","Random"
88.5,41.5,12,"1 X 1 Unit","Random"
88.5,42.5,13,"1 X 1 Unit","Random"
88.5,43.5,10,"1 X 1 Unit","Random"
88.5,44.5,5,"1 X 1 Unit","Random"
88.5,45.5,15,"1 X 1 Unit","Random"
88.5,46.5,3,"1 X 1 Unit","Random"
88.5,47.5,9,"1 X 1 Unit","Random"
88.5,48.5,10,"1 X 1 Unit","Random"
88.5,49.5,8,"1 X 1 Unit","Random"
88.5,50.5,9,"1 X 1 Unit","Random"
88.5,51.5,15,"1 X 1 Unit","Random"
88.5,52.5,17,"1 X 1 Unit","Random"
88.5,53.5,11,"1 X 1 Unit","Random"
88.5,54.5,12,"1 X 1 Unit","Random"
88.5,55.5,14,"1 X 1 Unit","Random"
88.5,56.5,14,"1 X 1 Unit","Random"
88.5,57.5,11,"1 X 1 Unit","Random"
88.5,58.5,8,"1 X 1 Unit","Random"
88.5,59.5,12,"1 X 1 Unit","Random"
88.5,60.5,11,"1 X 1 Unit","Random"
88.5,61.5,13,"1 X 1 Unit","Random"
88.5,62.5,14,"1 X 1 Unit","Random"
88.5,63.5,8,"1 X 1 Unit","Random"
88.5,64.5,24,"1 X 1 Unit","Random"
88.5,65.5,10,"1 X 1 Unit","Random"
88.5,66.5,9,"1 X 1 Unit","Random"
88.5,67.5,9,"1 X 1 Unit","Random"
88.5,68.5,6,"1 X 1 Unit","Random"
88.5,69.5,15,"1 X 1 Unit","Random"
88.5,70.5,7,"1 X 1 Unit","Random"
88.5,71.5,14,"1 X 1 Unit","Random"
88.5,72.5,15,"1 X 1 Unit","Random"
88.5,73.5,14,"1 X 1 Unit","Random"
88.5,74.5,11,"1 X 1 Unit","Random"
88.5,75.5,4,"1 X 1 Unit","Random"
88.5,76.5,11,"1 X 1 Unit","Random"
88.5,77.5,16,"1 X 1 Unit","Random"
88.5,78.5,9,"1 X 1 Unit","Random"
88.5,79.5,6,"1 X 1 Unit","Random"
88.5,80.5,7,"1 X 1 Unit","Random"
88.5,81.5,14,"1 X 1 Unit","Random"
88.5,82.5,11,"1 X 1 Unit","Random"
88.5,83.5,6,"1 X 1 Unit","Random"
88.5,84.5,6,"1 X 1 Unit","Random"
88.5,85.5,20,"1 X 1 Unit","Random"
88.5,86.5,10,"1 X 1 Unit","Random"
88.5,87.5,7,"1 X 1 Unit","Random"
88.5,88.5,7,"1 X 1 Unit","Random"
88.5,89.5,8,"1 X 1 Unit","Random"
88.5,90.5,9,"1 X 1 Unit","Random"
88.5,91.5,13,"1 X 1 Unit","Random"
88.5,92.5,9,"1 X 1 Unit","Random"
88.5,93.5,9,"1 X 1 Unit","Random"
88.5,94.5,11,"1 X 1 Unit","Random"
88.5,95.5,9,"1 X 1 Unit","Random"
88.5,96.5,10,"1 X 1 Unit","Random"
88.5,97.5,9,"1 X 1 Unit","Random"
88.5,98.5,5,"1 X 1 Unit","Random"
88.5,99.5,9,"1 X 1 Unit","Random"
89.5,0.5,16,"1 X 1 Unit","Random"
89.5,1.5,14,"1 X 1 Unit","Random"
89.5,2.5,6,"1 X 1 Unit","Random"
89.5,3.5,12,"1 X 1 Unit","Random"
89.5,4.5,14,"1 X 1 Unit","Random"
89.5,5.5,13,"1 X 1 Unit","Random"
89.5,6.5,4,"1 X 1 Unit","Random"
89.5,7.5,8,"1 X 1 Unit","Random"
89.5,8.5,12,"1 X 1 Unit","Random"
89.5,9.5,11,"1 X 1 Unit","Random"
89.5,10.5,13,"1 X 1 Unit","Random"
89.5,11.5,11,"1 X 1 Unit","Random"
89.5,12.5,9,"1 X 1 Unit","Random"
89.5,13.5,12,"1 X 1 Unit","Random"
89.5,14.5,9,"1 X 1 Unit","Random"
89.5,15.5,10,"1 X 1 Unit","Random"
89.5,16.5,14,"1 X 1 Unit","Random"
89.5,17.5,12,"1 X 1 Unit","Random"
89.5,18.5,16,"1 X 1 Unit","Random"
89.5,19.5,11,"1 X 1 Unit","Random"
89.5,20.5,17,"1 X 1 Unit","Random"
89.5,21.5,10,"1 X 1 Unit","Random"
89.5,22.5,12,"1 X 1 Unit","Random"
89.5,23.5,10,"1 X 1 Unit","Random"
89.5,24.5,13,"1 X 1 Unit","Random"
89.5,25.5,11,"1 X 1 Unit","Random"
89.5,26.5,7,"1 X 1 Unit","Random"
89.5,27.5,7,"1 X 1 Unit","Random"
89.5,28.5,11,"1 X 1 Unit","Random"
89.5,29.5,11,"1 X 1 Unit","Random"
89.5,30.5,9,"1 X 1 Unit","Random"
89.5,31.5,12,"1 X 1 Unit","Random"
89.5,32.5,12,"1 X 1 Unit","Random"
89.5,33.5,9,"1 X 1 Unit","Random"
89.5,34.5,7,"1 X 1 Unit","Random"
89.5,35.5,10,"1 X 1 Unit","Random"
89.5,36.5,10,"1 X 1 Unit","Random"
89.5,37.5,10,"1 X 1 Unit","Random"
89.5,38.5,8,"1 X 1 Unit","Random"
89.5,39.5,11,"1 X 1 Unit","Random"
89.5,40.5,11,"1 X 1 Unit","Random"
89.5,41.5,12,"1 X 1 Unit","Random"
89.5,42.5,4,"1 X 1 Unit","Random"
89.5,43.5,7,"1 X 1 Unit","Random"
89.5,44.5,6,"1 X 1 Unit","Random"
89.5,45.5,6,"1 X 1 Unit","Random"
89.5,46.5,11,"1 X 1 Unit","Random"
89.5,47.5,13,"1 X 1 Unit","Random"
89.5,48.5,11,"1 X 1 Unit","Random"
89.5,49.5,5,"1 X 1 Unit","Random"
89.5,50.5,11,"1 X 1 Unit","Random"
89.5,51.5,12,"1 X 1 Unit","Random"
89.5,52.5,11,"1 X 1 Unit","Random"
89.5,53.5,11,"1 X 1 Unit","Random"
89.5,54.5,11,"1 X 1 Unit","Random"
89.5,55.5,12,"1 X 1 Unit","Random"
89.5,56.5,14,"1 X 1 Unit","Random"
89.5,57.5,9,"1 X 1 Unit","Random"
89.5,58.5,8,"1 X 1 Unit","Random"
89.5,59.5,9,"1 X 1 Unit","Random"
89.5,60.5,5,"1 X 1 Unit","Random"
89.5,61.5,11,"1 X 1 Unit","Random"
89.5,62.5,10,"1 X 1 Unit","Random"
89.5,63.5,10,"1 X 1 Unit","Random"
89.5,64.5,11,"1 X 1 Unit","Random"
89.5,65.5,9,"1 X 1 Unit","Random"
89.5,66.5,10,"1 X 1 Unit","Random"
89.5,67.5,9,"1 X 1 Unit","Random"
89.5,68.5,18,"1 X 1 Unit","Random"
89.5,69.5,9,"1 X 1 Unit","Random"
89.5,70.5,8,"1 X 1 Unit","Random"
89.5,71.5,9,"1 X 1 Unit","Random"
89.5,72.5,10,"1 X 1 Unit","Random"
89.5,73.5,9,"1 X 1 Unit","Random"
89.5,74.5,5,"1 X 1 Unit","Random"
89.5,75.5,12,"1 X 1 Unit","Random"
89.5,76.5,13,"1 X 1 Unit","Random"
89.5,77.5,11,"1 X 1 Unit","Random"
89.5,78.5,9,"1 X 1 Unit","Random"
89.5,79.5,14,"1 X 1 Unit","Random"
89.5,80.5,16,"1 X 1 Unit","Random"
89.5,81.5,9,"1 X 1 Unit","Random"
89.5,82.5,12,"1 X 1 Unit","Random"
89.5,83.5,8,"1 X 1 Unit","Random"
89.5,84.5,11,"1 X 1 Unit","Random"
89.5,85.5,13,"1 X 1 Unit","Random"
89.5,86.5,10,"1 X 1 Unit","Random"
89.5,87.5,14,"1 X 1 Unit","Random"
89.5,88.5,10,"1 X 1 Unit","Random"
89.5,89.5,7,"1 X 1 Unit","Random"
89.5,90.5,10,"1 X 1 Unit","Random"
89.5,91.5,13,"1 X 1 Unit","Random"
89.5,92.5,11,"1 X 1 Unit","Random"
89.5,93.5,8,"1 X 1 Unit","Random"
89.5,94.5,10,"1 X 1 Unit","Random"
89.5,95.5,12,"1 X 1 Unit","Random"
89.5,96.5,11,"1 X 1 Unit","Random"
89.5,97.5,8,"1 X 1 Unit","Random"
89.5,98.5,9,"1 X 1 Unit","Random"
89.5,99.5,15,"1 X 1 Unit","Random"
90.5,0.5,10,"1 X 1 Unit","Random"
90.5,1.5,8,"1 X 1 Unit","Random"
90.5,2.5,12,"1 X 1 Unit","Random"
90.5,3.5,5,"1 X 1 Unit","Random"
90.5,4.5,16,"1 X 1 Unit","Random"
90.5,5.5,8,"1 X 1 Unit","Random"
90.5,6.5,6,"1 X 1 Unit","Random"
90.5,7.5,10,"1 X 1 Unit","Random"
90.5,8.5,8,"1 X 1 Unit","Random"
90.5,9.5,8,"1 X 1 Unit","Random"
90.5,10.5,11,"1 X 1 Unit","Random"
90.5,11.5,10,"1 X 1 Unit","Random"
90.5,12.5,6,"1 X 1 Unit","Random"
90.5,13.5,12,"1 X 1 Unit","Random"
90.5,14.5,4,"1 X 1 Unit","Random"
90.5,15.5,13,"1 X 1 Unit","Random"
90.5,16.5,11,"1 X 1 Unit","Random"
90.5,17.5,8,"1 X 1 Unit","Random"
90.5,18.5,10,"1 X 1 Unit","Random"
90.5,19.5,11,"1 X 1 Unit","Random"
90.5,20.5,10,"1 X 1 Unit","Random"
90.5,21.5,10,"1 X 1 Unit","Random"
90.5,22.5,11,"1 X 1 Unit","Random"
